AccountId,CustomerId,CreditScore,Balance,EstimatedSalary,Tenure
724,15571973,776,169824.45,169291.70,2
725,15626742,694,97530.25,117140.41,3
726,15672692,787,145988.66,79510.37,10
727,15673570,580,.00,77108.66,9
728,15767432,711,.00,9679.28,7
729,15654238,673,137494.28,81753.92,5
730,15612525,499,.00,131372.38,1
731,15812750,591,147360.00,25310.82,6
732,15790757,769,.00,187925.75,10
733,15723873,657,125167.02,98820.39,3
734,15744607,738,121152.05,64166.70,9
735,15612966,545,128981.07,176924.20,7
736,15784209,497,.00,90055.08,6
737,15794278,816,151858.98,72814.31,6
738,15766741,525,114628.40,168290.06,2
739,15661036,725,.00,161767.38,6
740,15705639,692,95059.02,44420.18,8
741,15637414,618,128736.39,37147.61,7
742,15716835,546,156325.38,125381.02,8
743,15696231,635,105405.97,149853.89,7
744,15641675,611,88915.37,161435.02,2
745,15670755,650,.00,102925.76,8
746,15640059,606,.00,70899.27,5
747,15787619,844,160980.03,145936.28,2
748,15587535,450,177619.70,54227.06,5
749,15813034,727,62276.99,59280.79,2
750,15698839,460,127559.97,126952.50,4
751,15790314,649,.00,130567.02,0
752,15634245,758,95523.16,73294.48,9
753,15677305,490,107749.03,3937.37,7
754,15661526,815,110777.26,2383.59,2
755,15685997,838,166733.92,14279.44,5
756,15660101,803,157120.86,141300.53,9
757,15637979,664,127160.78,78140.75,2
758,15815364,736,.00,117431.10,2
759,15647099,633,156091.97,72008.61,9
760,15625944,664,98668.18,60887.58,5
761,15583212,600,134022.06,194764.83,5
762,15582741,693,124151.09,88705.14,5
763,15637876,663,77253.50,35817.97,6
764,15622750,742,114292.48,31520.40,1
765,15672056,710,140080.31,157908.19,2
766,15812351,710,135277.95,142200.16,2
767,15810864,700,.00,182055.36,2
768,15677921,720,115920.62,157552.08,9
769,15724296,684,119782.72,120284.67,2
770,15685329,531,114715.71,24506.95,1
771,15584091,742,129748.54,47271.61,2
772,15640442,717,129722.57,41176.60,4
773,15639314,589,.00,9468.64,2
774,15685320,767,139180.20,123880.19,3
775,15789158,636,113599.74,158887.09,6
776,15752137,648,134944.00,117036.38,7
777,15712551,622,116922.25,120415.61,7
778,15628936,692,118945.09,16064.25,9
779,15797227,754,.00,52615.62,8
780,15769974,679,119182.73,121210.09,8
781,15737051,639,.00,192247.34,8
782,15585595,774,71264.02,68759.57,1
783,15654060,517,.00,75937.47,2
784,15745196,571,.00,84569.13,8
785,15571221,747,116313.57,190696.34,7
786,15660155,792,92140.15,67468.67,5
787,15605284,688,.00,104435.94,1
788,15694366,714,177640.09,47166.55,2
789,15600739,562,.00,119899.52,0
790,15653253,704,167997.59,173498.45,8
791,15763431,698,82275.35,93249.26,2
792,15643696,611,.00,142917.55,3
793,15707473,850,111962.99,111755.80,6
794,15769504,743,131736.88,108543.21,1
795,15776807,654,.00,180345.44,1
796,15686870,761,108239.11,99444.02,8
797,15668747,702,98444.19,109563.28,9
798,15766908,488,114540.38,92568.07,3
799,15570134,683,187530.66,37976.36,6
800,15567367,601,133636.16,103315.74,9
801,15747542,605,.00,173952.50,7
802,15762238,671,84745.03,34673.98,0
803,15681554,614,120599.38,46163.44,7
804,15712825,511,.00,140676.98,9
805,15640280,850,127771.35,151738.55,4
806,15756026,790,.00,14679.81,9
807,15613319,793,.00,175544.02,0
808,15798906,628,.00,181964.59,5
809,15708917,598,167772.95,136886.86,10
810,15778463,657,95845.60,122218.23,6
811,15699430,618,.00,180439.75,10
812,15649992,681,134714.70,190419.81,7
813,15578980,516,.00,58685.59,3
814,15775306,421,122384.22,89017.38,8
815,15641655,700,.00,50051.42,2
816,15619708,745,157993.16,146041.45,5
817,15734565,696,.00,191166.09,8
818,15806438,580,123331.36,103516.08,2
819,15591969,497,75263.16,164825.05,9
820,15747807,720,137824.03,172557.77,6
821,15596939,659,132578.92,84320.94,4
822,15716155,841,156021.31,122662.98,5
823,15765311,642,.00,72085.10,8
824,15757811,732,137453.44,110932.24,9
825,15603830,600,.00,143635.36,4
826,15660602,464,164284.72,3710.34,8
827,15660535,680,.00,179843.33,5
828,15666633,758,.00,10643.38,1
829,15596914,630,112373.49,131167.98,2
830,15639788,577,.00,10553.31,10
831,15695846,684,.00,130928.22,6
832,15726234,708,.00,157003.98,5
833,15797964,732,154333.81,138527.56,1
834,15625881,634,111432.77,167032.48,3
835,15780628,633,.00,41642.29,6
836,15575883,559,137390.11,9677.00,2
837,15585036,694,.00,147012.22,3
838,15589488,686,111642.08,80553.87,5
839,15585888,553,.00,30730.95,3
840,15727915,507,83543.37,140134.44,4
841,15707567,732,145338.77,91936.10,6
842,15737792,818,186796.38,178252.63,1
843,15599433,660,58641.43,198674.08,8
844,15672012,773,.00,28266.90,5
845,15806983,640,137148.69,92381.01,3
846,15592222,505,80001.23,135180.11,7
847,15608968,714,86402.52,27330.59,6
848,15586959,468,.00,125305.34,5
849,15646558,611,122874.74,149648.45,1
850,15725811,705,97544.29,59887.15,0
851,15572265,646,170826.55,45041.32,1
852,15794048,667,97133.92,113316.77,1
853,15677610,511,153895.66,39087.42,8
854,15745012,653,.00,7330.59,6
855,15601589,675,.00,95463.29,8
856,15686436,523,.00,167848.02,4
857,15693864,567,134956.02,93953.84,5
858,15760550,741,143637.58,174227.66,7
859,15686137,456,147506.25,135399.20,9
860,15809087,598,.00,195635.30,1
861,15807663,667,190227.45,97508.04,8
862,15809100,548,172448.77,188083.77,2
863,15794916,725,113980.21,116704.25,7
864,15614215,717,.00,97614.87,6
865,15805449,594,.00,186884.05,4
866,15686983,678,76968.12,131501.72,10
867,15808017,545,88293.13,24302.95,1
868,15756804,636,170833.45,110510.28,1
869,15646810,603,108122.39,108488.33,6
870,15710424,435,.00,197015.20,4
871,15799422,535,.00,27689.77,8
872,15692750,629,129818.39,9217.55,7
873,15794549,722,163943.89,15068.18,2
874,15803764,561,.00,7797.01,7
875,15674840,645,101430.30,4400.32,5
876,15653762,501,117301.66,182025.95,9
877,15581229,502,173340.83,122763.95,1
878,15800228,652,.00,38152.01,4
879,15656333,574,134348.56,63163.99,3
880,15697497,518,105525.65,73418.29,9
881,15585362,749,.00,17978.68,6
882,15571928,679,.00,115136.51,4
883,15785519,565,106192.10,149575.59,6
884,15743007,643,45144.43,60917.24,4
885,15777211,515,92113.61,142548.33,7
886,15721935,521,.00,157878.67,7
887,15591711,739,128366.44,12796.43,0
888,15625021,585,.00,18657.77,2
889,15702968,733,106545.53,134589.58,3
890,15600462,542,145618.38,10350.74,8
891,15768104,788,141541.25,66013.27,8
892,15780140,435,57017.06,5907.11,2
893,15585255,577,.00,74077.91,9
894,15772781,703,.00,77294.56,3
895,15669987,728,125884.95,54359.02,8
896,15697000,728,61825.50,156124.94,5
897,15733119,718,.00,94820.85,8
898,15782390,621,.00,155155.25,6
899,15654700,523,102967.41,128702.10,2
900,15632210,657,171770.55,22745.50,2
901,15642041,727,93051.64,71865.31,1
902,15709737,643,161064.64,84294.82,7
903,15792388,645,90612.34,149139.13,7
904,15786014,568,145105.64,185489.11,5
905,15794580,599,.00,176407.16,4
906,15675964,672,.00,92027.69,9
907,15814275,685,174912.72,43932.54,6
908,15724848,516,104947.72,115789.25,1
909,15754713,685,135213.70,125777.28,10
910,15693814,806,.00,18461.90,7
911,15599660,604,116229.85,79633.38,6
912,15746490,648,111201.41,121542.29,6
913,15566091,545,.00,94739.20,4
914,15655961,756,131899.00,93302.29,1
915,15710404,569,124525.52,193793.78,10
916,15775625,596,.00,74835.65,6
917,15792328,475,.00,56999.90,6
918,15719856,646,47134.75,57236.44,3
919,15593773,784,.00,81483.64,3
920,15733114,552,.00,26752.56,9
921,15797748,729,.00,9200.54,5
922,15743411,609,.00,22447.85,1
923,15753337,555,.00,189122.89,5
924,15601026,572,138657.08,16161.82,1
925,15658485,785,70302.48,68600.36,9
926,15636731,714,101609.01,447.73,1
927,15628303,738,.00,15650.73,3
928,15633461,639,130170.82,149599.63,5
929,15677135,520,133802.30,90304.01,8
930,15590876,764,106234.02,115676.38,7
931,15790782,661,132628.98,38812.67,6
932,15700476,564,103522.75,34338.21,9
933,15634141,708,192390.52,823.36,8
934,15737795,512,.00,135482.27,1
935,15790299,592,.00,10656.89,9
936,15675316,619,.00,116467.35,3
937,15613630,775,109922.61,96823.32,8
938,15662100,850,128605.32,171096.20,5
939,15668032,577,.00,79881.39,4
940,15599289,724,68598.56,157862.81,10
941,15754084,710,106518.52,127951.81,1
942,15676521,696,.00,191074.11,8
943,15804586,376,.00,157333.69,6
944,15781465,675,121326.42,133457.52,8
945,15729362,745,67226.37,130789.60,8
946,15709295,697,82931.85,128373.88,5
947,15745324,599,.00,194273.20,4
948,15741336,715,118590.41,5684.17,5
949,15783659,659,145981.88,131043.20,4
950,15620981,684,73309.38,21228.34,3
951,15630328,635,130796.33,43250.30,8
952,15785899,789,151607.56,4389.40,8
953,15606149,571,111577.01,189271.91,9
954,15671139,694,107042.74,102284.20,0
955,15660429,665,156371.61,156774.94,2
956,15571002,706,129605.99,69865.49,4
957,15631681,807,.00,85523.24,0
958,15731522,771,.00,51219.80,8
959,15619529,531,132576.25,7222.92,8
960,15628034,629,129101.30,23971.33,6
961,15686164,850,108822.40,132173.31,1
962,15582797,685,137948.52,113639.64,4
963,15753831,642,100433.80,39768.59,7
964,15731815,529,96134.11,108732.96,4
965,15580956,683,115888.04,117349.19,4
966,15602084,663,124626.07,78004.50,5
967,15589805,563,139810.34,152417.80,6
968,15720893,637,.00,26057.08,9
969,15641009,544,84496.71,79972.09,3
970,15605926,649,116854.71,107125.79,9
971,15805955,638,138333.03,47679.14,10
972,15801488,723,.00,134509.47,3
973,15605918,635,78992.75,153265.31,5
974,15779711,750,97257.41,179883.05,7
975,15705620,730,122453.37,138882.98,5
976,15685357,750,112940.07,9855.81,8
977,15570060,586,132558.27,67046.83,8
978,15582616,520,.00,56388.63,4
979,15799515,652,133297.23,77764.37,8
980,15642937,550,.00,130590.35,7
981,15624729,594,197041.80,151912.48,0
982,15566156,749,71497.79,151083.80,0
983,15792360,668,.00,777.37,7
984,15807008,614,128100.28,69454.24,6
985,15704770,773,124532.78,11723.57,1
986,15756475,551,82293.82,91565.25,9
987,15655339,566,142120.91,79616.37,1
988,15613749,569,151839.27,102299.81,0
989,15664521,659,149620.88,104533.51,7
990,15681206,722,168197.66,140765.56,3
991,15745527,655,93147.00,66214.13,5
992,15806926,615,97440.02,139816.09,2
993,15724563,752,65046.08,140139.28,3
994,15782899,661,95357.49,102297.15,7
995,15623521,838,123105.88,145765.83,9
996,15810218,610,.00,83912.24,9
997,15645621,811,.00,78439.73,3
998,15608114,587,121286.27,6776.92,7
999,15659557,811,167738.81,9903.42,4
1000,15787772,759,104091.29,91561.91,1
1001,15691111,648,121980.56,4027.02,8
1002,15592089,788,.00,116111.51,10
1003,15633897,725,50880.98,184023.55,1
1004,15701301,646,175159.91,67124.48,3
1005,15723685,601,105514.69,50070.59,7
1006,15701602,521,116497.31,53793.10,5
1007,15739189,561,.00,45261.47,6
1008,15573086,564,99824.45,36721.40,7
1009,15569050,444,.00,130009.85,6
1010,15750765,650,.00,175380.77,0
1011,15799811,724,.00,127847.25,10
1012,15698442,719,122964.88,138231.70,3
1013,15655274,548,.00,48673.18,4
1014,15603594,635,.00,70668.77,4
1015,15585961,496,.00,199505.53,3
1016,15686936,676,89634.69,169583.19,5
1017,15770424,541,95710.11,49063.42,7
1018,15587451,778,139706.31,63337.19,7
1019,15602010,850,103909.86,60083.11,5
1020,15600583,633,.00,48606.71,1
1021,15654673,625,173434.91,165580.94,6
1022,15717164,485,102238.01,194010.13,6
1023,15765014,547,179380.73,69263.10,1
1024,15682639,642,.00,88698.83,3
1025,15729279,718,108691.95,63030.97,4
1026,15759805,582,.00,59668.81,4
1027,15767864,628,.00,184230.23,6
1028,15769948,737,133377.80,64050.19,0
1029,15686345,828,.00,81853.98,9
1030,15688071,609,.00,154642.91,10
1031,15681174,730,116537.60,145679.59,1
1032,15667521,631,.00,30781.77,3
1033,15750243,830,.00,81622.52,4
1034,15695475,645,130131.08,196474.34,1
1035,15689176,663,.00,176276.09,3
1036,15652955,678,.00,35113.08,0
1037,15668958,521,107316.09,64299.82,2
1038,15631054,625,.00,180969.55,1
1039,15581479,523,83181.29,138176.78,1
1040,15577478,714,.00,86733.61,3
1041,15780870,580,153946.14,7418.92,3
1042,15692317,722,.00,166376.55,5
1043,15593969,630,135483.17,140881.20,7
1044,15570417,579,.00,4460.20,1
1045,15779059,670,119624.54,110472.12,4
1046,15785980,588,121132.26,86460.28,6
1047,15644200,807,.00,16500.66,1
1048,15793949,726,.00,114020.06,4
1049,15645103,812,54817.55,131660.31,5
1050,15705860,631,107949.45,52449.62,3
1051,15623828,682,.00,161465.31,4
1052,15715003,625,80816.45,20018.79,2
1053,15623471,607,98205.77,176318.27,3
1054,15798348,600,94684.27,50488.91,6
1055,15743016,602,141604.77,30379.60,7
1056,15769499,545,.00,161326.73,3
1057,15798521,675,.00,45348.08,3
1058,15706534,581,122949.14,180251.69,1
1059,15706186,640,81677.22,34925.56,8
1060,15812197,850,80293.98,126555.74,7
1061,15650933,490,155413.06,187921.30,8
1062,15692991,710,.00,136390.88,4
1063,15631189,613,67111.65,78566.64,9
1064,15762198,812,103818.43,166038.27,5
1065,15699598,723,.00,140385.33,4
1066,15692744,512,152169.13,38629.30,4
1067,15688963,731,.00,24998.75,10
1068,15599131,650,214346.95,128815.33,4
1069,15680303,594,.00,19376.56,6
1070,15628674,844,113348.14,31904.31,7
1071,15648075,686,170935.94,173179.80,5
1072,15586970,695,103023.26,22485.64,8
1073,15625698,624,.00,196668.52,6
1074,15790497,503,.00,136506.86,6
1075,15682618,535,111855.04,36278.89,7
1076,15762937,743,140348.56,163254.39,6
1077,15750929,702,.00,99654.13,8
1078,15729832,658,145512.84,20207.02,3
1079,15633650,677,146720.98,4195.84,8
1080,15748856,664,107209.73,112340.20,10
1081,15589195,766,130933.74,2035.94,7
1082,15699911,461,.00,132295.95,8
1083,15663438,688,89772.30,177383.69,0
1084,15692583,678,.00,90284.47,5
1085,15591257,796,.00,61349.37,8
1086,15646513,803,.00,196466.83,5
1087,15708063,712,100749.50,70758.37,2
1088,15696098,498,.00,13892.57,10
1089,15645517,850,.00,9684.52,2
1090,15649744,628,123981.31,40546.15,3
1091,15604304,539,91622.42,136603.42,4
1092,15784092,732,126195.81,133172.48,7
1093,15585198,715,94267.90,152821.13,4
1094,15624347,651,.00,147715.83,4
1095,15621687,813,.00,43169.15,0
1096,15689081,692,.00,76755.99,4
1097,15813168,756,100717.85,73406.04,3
1098,15604295,543,.00,176728.28,6
1099,15724127,790,141581.70,98309.27,4
1100,15673055,494,.00,6203.66,7
1101,15768201,850,148586.64,176791.27,2
1102,15782219,703,.00,50679.48,9
1103,15746410,432,.00,150580.88,7
1104,15780144,512,123403.85,80120.19,2
1105,15590476,589,.00,151645.95,7
1106,15624293,514,106511.85,55072.32,3
1107,15618182,678,.00,115068.99,2
1108,15660316,420,135549.91,149471.13,1
1109,15678886,679,110555.37,46522.68,7
1110,15616330,595,.00,189995.86,4
1111,15592229,713,185891.55,46369.57,0
1112,15798424,833,130854.59,30722.52,1
1113,15714750,690,92578.14,70810.60,3
1114,15648800,731,132312.06,106663.46,8
1115,15626147,608,144976.50,175836.03,8
1116,15626608,479,87070.23,85646.41,5
1117,15723250,519,.00,101485.72,8
1118,15592583,731,115414.19,191734.67,1
1119,15759381,617,91070.43,101839.77,7
1120,15585241,756,117412.19,4888.91,2
1121,15589358,848,90018.45,193132.98,4
1122,15672704,809,.00,193518.77,4
1123,15789955,698,112414.81,93982.02,1
1124,15596800,779,158456.77,197000.92,1
1125,15627305,606,.00,106837.06,7
1126,15645316,612,149641.53,115161.28,1
1127,15593973,663,122528.18,196260.30,8
1128,15647301,549,143734.02,96404.38,3
1129,15750258,675,155663.31,97658.66,2
1130,15685309,669,.00,49108.23,7
1131,15628205,571,101736.66,195651.66,1
1132,15733974,500,125822.21,111698.00,9
1133,15762110,628,.00,171707.94,0
1134,15706899,559,.00,66721.98,4
1135,15732660,769,.00,57876.05,2
1136,15656121,733,157791.06,177994.81,6
1137,15614220,750,.00,105125.65,5
1138,15645269,583,.00,17439.66,4
1139,15698510,468,181627.14,172668.39,9
1140,15569247,727,109679.72,753.37,1
1141,15566251,618,96652.86,98686.40,5
1142,15716134,617,190008.31,107047.92,5
1143,15763625,793,.00,152153.73,9
1144,15605965,630,.00,34338.04,9
1145,15694821,765,148962.77,173878.88,4
1146,15601688,546,.00,159254.30,8
1147,15575581,614,131344.52,54776.64,3
1148,15671209,593,101713.84,134594.98,5
1149,15616529,613,.00,41724.72,3
1150,15773906,655,.00,110527.71,4
1151,15722993,700,137963.06,8996.79,6
1152,15752463,826,129938.07,190200.53,4
1153,15589754,652,151421.44,115333.43,2
1154,15669899,755,135643.00,143619.52,7
1155,15766887,538,122773.50,58467.08,2
1156,15768006,729,152303.80,12128.69,3
1157,15741295,615,.00,49872.33,3
1158,15811327,700,79415.67,139735.55,1
1159,15690007,434,125801.03,60891.80,9
1160,15690664,729,.00,100862.54,10
1161,15719348,513,.00,76640.29,8
1162,15781802,755,104817.41,126013.58,6
1163,15752731,615,.00,87347.82,9
1164,15600997,747,67495.04,77370.37,5
1165,15750776,850,164850.55,62722.44,0
1166,15723907,712,154776.42,196257.69,5
1167,15633419,622,143124.63,81723.80,1
1168,15702430,548,.00,31299.71,10
1169,15710456,607,.00,63495.86,2
1170,15650351,653,102133.38,166520.95,8
1171,15590820,699,79932.41,150242.44,6
1172,15640454,693,120711.73,27345.18,0
1173,15697789,647,122717.53,87000.39,3
1174,15808182,478,92363.30,44912.70,3
1175,15588670,705,203715.16,179978.69,5
1176,15721292,719,.00,145759.70,5
1177,15604217,726,.00,14121.61,9
1178,15651369,626,.00,66232.23,1
1179,15782454,552,.00,190296.77,4
1180,15814032,807,93460.47,172782.69,1
1181,15570326,621,.00,99128.13,6
1182,15624428,651,40224.70,178341.33,7
1183,15755638,673,168069.73,146992.23,5
1184,15600992,652,.00,151314.98,1
1185,15755649,584,130538.77,92915.84,7
1186,15795228,756,132623.59,58974.00,3
1187,15589257,670,103465.02,174627.06,3
1188,15719302,765,126547.80,79579.94,9
1189,15639882,528,128262.72,50771.16,2
1190,15791279,701,169742.64,153537.55,5
1191,15636935,797,.00,132975.39,1
1192,15686909,639,150795.81,85208.93,3
1193,15589572,785,129855.72,170214.81,4
1194,15779947,363,146098.44,100615.14,6
1195,15573769,764,.00,186105.98,7
1196,15578866,676,.00,55119.53,2
1197,15739131,718,65643.30,28760.99,4
1198,15813444,590,.00,171021.44,6
1199,15678058,584,104584.16,176678.72,9
1200,15769169,645,.00,28667.56,7
1201,15804602,772,99785.28,197238.03,6
1202,15651052,399,127655.22,139994.69,2
1203,15724334,529,.00,151169.83,5
1204,15569451,463,101257.16,118113.64,2
1205,15650098,630,.00,34453.17,7
1206,15724307,780,121313.88,64872.33,10
1207,15599268,584,.00,10956.82,5
