CardId,CustomerId,HasCrCard,Card_Type,Point_Earned
872,15692750,1,PLATINUM,257
873,15794549,1,GOLD,883
874,15803764,1,PLATINUM,933
875,15674840,0,GOLD,573
876,15653762,0,SILVER,721
877,15581229,0,PLATINUM,434
878,15800228,1,GOLD,230
879,15656333,1,DIAMOND,596
880,15697497,1,DIAMOND,610
881,15585362,1,SILVER,718
882,15571928,1,DIAMOND,961
883,15785519,1,DIAMOND,237
884,15743007,1,DIAMOND,450
885,15777211,1,PLATINUM,802
886,15721935,1,SILVER,323
887,15591711,1,PLATINUM,631
888,15625021,1,SILVER,805
889,15702968,1,GOLD,978
890,15600462,0,PLATINUM,292
891,15768104,0,DIAMOND,582
892,15780140,1,SILVER,476
893,15585255,1,SILVER,897
894,15772781,1,DIAMOND,924
895,15669987,1,PLATINUM,273
896,15697000,1,GOLD,433
897,15733119,1,PLATINUM,769
898,15782390,1,PLATINUM,959
899,15654700,1,PLATINUM,606
900,15632210,1,GOLD,487
901,15642041,1,SILVER,513
902,15709737,0,SILVER,233
903,15792388,1,DIAMOND,803
904,15786014,1,GOLD,975
905,15794580,0,GOLD,818
906,15675964,1,PLATINUM,397
907,15814275,1,PLATINUM,948
908,15724848,1,DIAMOND,665
909,15754713,1,GOLD,444
910,15693814,1,PLATINUM,767
911,15599660,1,PLATINUM,684
912,15746490,1,PLATINUM,715
913,15566091,1,PLATINUM,319
914,15655961,1,SILVER,448
915,15710404,1,PLATINUM,693
916,15775625,1,GOLD,458
917,15792328,1,GOLD,388
918,15719856,1,PLATINUM,939
919,15593773,0,PLATINUM,469
920,15733114,1,DIAMOND,723
921,15797748,0,GOLD,685
922,15743411,1,PLATINUM,400
923,15753337,1,PLATINUM,406
924,15601026,1,PLATINUM,263
925,15658485,1,SILVER,667
926,15636731,1,PLATINUM,997
927,15628303,1,DIAMOND,766
928,15633461,1,GOLD,577
929,15677135,1,GOLD,756
930,15590876,0,SILVER,429
931,15790782,0,DIAMOND,581
932,15700476,1,GOLD,599
933,15634141,1,SILVER,307
934,15737795,0,PLATINUM,795
935,15790299,1,DIAMOND,413
936,15675316,0,PLATINUM,348
937,15613630,1,SILVER,347
938,15662100,0,PLATINUM,952
939,15668032,1,PLATINUM,642
940,15599289,1,GOLD,260
941,15754084,1,PLATINUM,939
942,15676521,0,SILVER,665
943,15804586,1,PLATINUM,979
944,15781465,1,SILVER,329
945,15729362,1,DIAMOND,296
946,15709295,1,PLATINUM,282
947,15745324,1,PLATINUM,543
948,15741336,1,GOLD,788
949,15783659,1,PLATINUM,513
950,15620981,0,DIAMOND,579
951,15630328,1,SILVER,885
952,15785899,1,SILVER,513
953,15606149,0,PLATINUM,445
954,15671139,1,PLATINUM,297
955,15660429,0,DIAMOND,553
956,15571002,0,SILVER,528
957,15631681,0,PLATINUM,660
958,15731522,1,GOLD,352
959,15619529,0,SILVER,835
960,15628034,1,DIAMOND,330
961,15686164,1,DIAMOND,747
962,15582797,1,PLATINUM,404
963,15753831,1,PLATINUM,479
964,15731815,1,GOLD,693
965,15580956,1,PLATINUM,443
966,15602084,1,SILVER,676
967,15589805,1,DIAMOND,254
968,15720893,0,GOLD,365
969,15641009,0,PLATINUM,939
970,15605926,0,DIAMOND,989
971,15805955,1,SILVER,893
972,15801488,1,DIAMOND,409
973,15605918,0,SILVER,368
974,15779711,0,DIAMOND,324
975,15705620,1,DIAMOND,822
976,15685357,0,GOLD,447
977,15570060,1,SILVER,230
978,15582616,1,DIAMOND,867
979,15799515,1,GOLD,619
980,15642937,1,GOLD,473
981,15624729,0,PLATINUM,690
982,15566156,0,SILVER,378
983,15792360,1,GOLD,883
984,15807008,0,PLATINUM,830
985,15704770,0,GOLD,692
986,15756475,1,PLATINUM,748
987,15655339,1,GOLD,542
988,15613749,1,SILVER,268
989,15664521,1,SILVER,417
990,15681206,1,SILVER,383
991,15745527,1,GOLD,435
992,15806926,1,SILVER,287
993,15724563,0,PLATINUM,535
994,15782899,0,GOLD,508
995,15623521,1,SILVER,376
996,15810218,0,SILVER,691
997,15645621,0,PLATINUM,859
998,15608114,0,DIAMOND,500
999,15659557,1,GOLD,513
1000,15787772,0,PLATINUM,875
1001,15691111,1,GOLD,238
1002,15592089,1,DIAMOND,797
1003,15633897,1,GOLD,644
1004,15701301,0,DIAMOND,641
1005,15723685,1,GOLD,525
1006,15701602,0,SILVER,647
1007,15739189,1,DIAMOND,704
1008,15573086,1,GOLD,563
1009,15569050,1,GOLD,669
1010,15750765,1,GOLD,928
1011,15799811,1,GOLD,699
1012,15698442,1,DIAMOND,411
1013,15655274,0,DIAMOND,504
1014,15603594,1,GOLD,506
1015,15585961,0,SILVER,494
1016,15686936,1,DIAMOND,982
1017,15770424,1,PLATINUM,834
1018,15587451,1,GOLD,417
1019,15602010,1,DIAMOND,312
1020,15600583,1,GOLD,804
1021,15654673,1,SILVER,835
1022,15717164,1,PLATINUM,784
1023,15765014,0,DIAMOND,672
1024,15682639,1,SILVER,350
1025,15729279,1,DIAMOND,723
1026,15759805,1,SILVER,727
1027,15767864,0,SILVER,529
1028,15769948,0,DIAMOND,666
1029,15686345,1,SILVER,766
1030,15688071,1,SILVER,498
1031,15681174,0,GOLD,453
1032,15667521,0,PLATINUM,982
1033,15750243,0,DIAMOND,543
1034,15695475,0,SILVER,846
1035,15689176,0,DIAMOND,275
1036,15652955,1,GOLD,965
1037,15668958,1,SILVER,945
1038,15631054,1,DIAMOND,570
1039,15581479,1,SILVER,246
1040,15577478,1,SILVER,354
1041,15780870,1,PLATINUM,221
1042,15692317,1,PLATINUM,282
1043,15593969,1,SILVER,309
1044,15570417,1,GOLD,473
1045,15779059,1,PLATINUM,732
1046,15785980,1,DIAMOND,468
1047,15644200,1,DIAMOND,406
1048,15793949,1,DIAMOND,283
1049,15645103,1,PLATINUM,985
1050,15705860,1,DIAMOND,728
1051,15623828,0,DIAMOND,252
1052,15715003,1,PLATINUM,677
1053,15623471,1,PLATINUM,354
1054,15798348,1,DIAMOND,981
1055,15743016,1,PLATINUM,943
1056,15769499,1,SILVER,423
1057,15798521,1,GOLD,487
1058,15706534,0,DIAMOND,983
1059,15706186,0,PLATINUM,417
1060,15812197,0,SILVER,609
1061,15650933,1,GOLD,319
1062,15692991,1,DIAMOND,411
1063,15631189,1,SILVER,599
1064,15762198,1,GOLD,230
1065,15699598,1,PLATINUM,360
1066,15692744,0,DIAMOND,555
1067,15688963,1,DIAMOND,333
1068,15599131,1,GOLD,888
1069,15680303,1,GOLD,661
1070,15628674,1,SILVER,326
1071,15648075,1,GOLD,983
1072,15586970,1,GOLD,282
1073,15625698,0,SILVER,888
1074,15790497,0,SILVER,717
1075,15682618,1,DIAMOND,467
1076,15762937,1,PLATINUM,707
1077,15750929,1,DIAMOND,876
1078,15729832,1,DIAMOND,783
1079,15633650,1,DIAMOND,562
1080,15748856,1,DIAMOND,739
1081,15589195,0,GOLD,436
1082,15699911,1,SILVER,963
1083,15663438,1,DIAMOND,663
1084,15692583,1,GOLD,783
1085,15591257,1,GOLD,612
1086,15646513,1,GOLD,534
1087,15708063,0,PLATINUM,291
1088,15696098,1,PLATINUM,433
1089,15645517,1,GOLD,793
1090,15649744,1,SILVER,351
1091,15604304,1,PLATINUM,714
1092,15784092,1,DIAMOND,549
1093,15585198,0,GOLD,831
1094,15624347,1,SILVER,771
1095,15621687,1,DIAMOND,505
1096,15689081,1,PLATINUM,686
1097,15813168,1,SILVER,439
1098,15604295,1,GOLD,894
1099,15724127,0,DIAMOND,320
1100,15673055,1,PLATINUM,527
1101,15768201,1,DIAMOND,373
1102,15782219,1,DIAMOND,242
1103,15746410,1,PLATINUM,716
1104,15780144,1,PLATINUM,798
1105,15590476,1,SILVER,553
1106,15624293,1,GOLD,478
1107,15618182,0,PLATINUM,223
1108,15660316,0,DIAMOND,974
1109,15678886,1,GOLD,320
1110,15616330,1,PLATINUM,511
1111,15592229,1,PLATINUM,544
1112,15798424,1,SILVER,504
1113,15714750,0,DIAMOND,962
1114,15648800,1,GOLD,269
1115,15626147,0,GOLD,836
1116,15626608,0,SILVER,523
1117,15723250,1,SILVER,427
1118,15592583,0,GOLD,611
1119,15759381,1,DIAMOND,647
1120,15585241,1,DIAMOND,565
1121,15589358,1,PLATINUM,795
1122,15672704,1,GOLD,507
1123,15789955,0,DIAMOND,257
1124,15596800,1,PLATINUM,274
1125,15627305,1,SILVER,418
1126,15645316,1,GOLD,405
1127,15593973,1,SILVER,261
1128,15647301,1,SILVER,816
1129,15750258,1,SILVER,655
1130,15685309,1,SILVER,335
1131,15628205,0,SILVER,696
1132,15733974,1,PLATINUM,266
1133,15762110,1,GOLD,668
1134,15706899,1,GOLD,784
1135,15732660,1,SILVER,801
1136,15656121,0,SILVER,845
1137,15614220,0,GOLD,950
1138,15645269,1,DIAMOND,322
1139,15698510,1,PLATINUM,506
1140,15569247,0,SILVER,841
1141,15566251,1,DIAMOND,383
1142,15716134,1,GOLD,486
1143,15763625,1,GOLD,987
1144,15605965,1,GOLD,649
1145,15694821,0,GOLD,873
1146,15601688,1,GOLD,715
1147,15575581,1,PLATINUM,636
1148,15671209,1,GOLD,490
1149,15616529,1,GOLD,474
1150,15773906,0,GOLD,437
1151,15722993,0,GOLD,781
1152,15752463,0,GOLD,708
1153,15589754,0,GOLD,388
1154,15669899,0,PLATINUM,265
1155,15766887,1,PLATINUM,419
1156,15768006,1,PLATINUM,980
1157,15741295,1,GOLD,678
1158,15811327,0,PLATINUM,546
1159,15690007,1,PLATINUM,690
1160,15690664,1,SILVER,829
1161,15719348,1,GOLD,276
1162,15781802,1,GOLD,224
1163,15752731,1,SILVER,437
1164,15600997,0,PLATINUM,885
1165,15750776,1,PLATINUM,377
1166,15723907,0,PLATINUM,822
1167,15633419,1,GOLD,295
1168,15702430,1,SILVER,638
1169,15710456,1,DIAMOND,377
1170,15650351,1,SILVER,795
1171,15590820,0,SILVER,874
1172,15640454,0,DIAMOND,709
1173,15697789,1,PLATINUM,323
1174,15808182,1,DIAMOND,480
1175,15588670,1,DIAMOND,801
1176,15721292,1,SILVER,337
1177,15604217,0,SILVER,616
1178,15651369,1,GOLD,775
1179,15782454,1,SILVER,759
1180,15814032,0,PLATINUM,597
1181,15570326,1,DIAMOND,248
1182,15624428,1,PLATINUM,842
1183,15755638,1,GOLD,732
1184,15600992,1,PLATINUM,946
1185,15755649,1,GOLD,236
1186,15795228,1,GOLD,677
1187,15589257,1,SILVER,671
1188,15719302,1,PLATINUM,357
1189,15639882,1,PLATINUM,791
1190,15791279,1,GOLD,840
1191,15636935,1,SILVER,779
1192,15686909,0,GOLD,291
1193,15589572,1,SILVER,766
1194,15779947,1,SILVER,324
1195,15573769,1,SILVER,410
1196,15578866,1,PLATINUM,679
1197,15739131,1,GOLD,887
1198,15813444,1,PLATINUM,360
1199,15678058,1,GOLD,565
1200,15769169,0,SILVER,892
1201,15804602,0,PLATINUM,410
1202,15651052,1,PLATINUM,475
1203,15724334,1,PLATINUM,588
1204,15569451,1,PLATINUM,900
1205,15650098,1,GOLD,777
1206,15724307,0,DIAMOND,908
1207,15599268,1,PLATINUM,735
1208,15594864,1,SILVER,403
1209,15616451,1,DIAMOND,281
1210,15715667,0,GOLD,990
1211,15658969,1,SILVER,631
1212,15738174,0,GOLD,923
1213,15813590,1,DIAMOND,237
1214,15624229,1,GOLD,988
1215,15674148,1,PLATINUM,266
1216,15625080,1,GOLD,447
1217,15682528,0,SILVER,404
1218,15696900,1,SILVER,701
1219,15730038,0,GOLD,620
1220,15812272,1,SILVER,408
1221,15654654,1,PLATINUM,470
1222,15697625,1,GOLD,340
1223,15616280,1,SILVER,942
1224,15654229,0,SILVER,788
1225,15628298,1,SILVER,641
1226,15733387,1,SILVER,416
1227,15775572,1,DIAMOND,319
1228,15613844,1,GOLD,743
1229,15578515,1,SILVER,804
1230,15607598,1,SILVER,609
1231,15742480,0,GOLD,826
1232,15749482,1,DIAMOND,949
1233,15607537,1,SILVER,744
1234,15575410,1,PLATINUM,609
1235,15684865,1,DIAMOND,625
1236,15600700,1,DIAMOND,738
1237,15774155,1,DIAMOND,243
1238,15634267,1,GOLD,594
1239,15619626,0,PLATINUM,642
1240,15660422,1,GOLD,688
1241,15617934,1,GOLD,725
1242,15760774,1,PLATINUM,398
1243,15813132,1,GOLD,597
1244,15593331,0,DIAMOND,459
1245,15616709,0,DIAMOND,916
1246,15658052,1,SILVER,780
1247,15721189,1,GOLD,545
1248,15711288,1,DIAMOND,572
1249,15770030,1,SILVER,731
1250,15803681,1,DIAMOND,1000
1251,15702789,1,DIAMOND,574
1252,15814930,1,SILVER,801
1253,15658306,1,GOLD,949
1254,15699523,1,PLATINUM,390
1255,15610383,1,DIAMOND,826
1256,15615032,1,SILVER,591
1257,15781989,1,PLATINUM,668
1258,15647402,1,GOLD,914
1259,15740494,1,PLATINUM,674
1260,15701265,0,GOLD,969
1261,15743532,1,SILVER,828
1262,15794870,1,GOLD,353
1263,15747591,0,PLATINUM,870
1264,15726557,0,GOLD,717
1265,15732199,0,SILVER,263
1266,15662291,1,PLATINUM,840
1267,15749050,1,SILVER,409
1268,15781586,1,DIAMOND,644
1269,15617078,1,SILVER,940
1270,15723339,1,PLATINUM,326
1271,15671322,1,SILVER,985
1272,15793854,1,DIAMOND,505
1273,15756539,0,GOLD,791
1274,15612064,1,DIAMOND,454
1275,15625916,1,SILVER,561
1276,15683195,1,GOLD,603
1277,15690182,1,PLATINUM,969
1278,15721719,1,PLATINUM,993
1279,15641690,0,SILVER,444
1280,15634896,0,GOLD,843
1281,15671590,1,SILVER,234
1282,15779182,0,GOLD,661
1283,15778287,1,SILVER,574
1284,15609510,0,SILVER,263
1285,15742229,0,GOLD,992
1286,15658532,1,SILVER,998
1287,15590993,0,SILVER,299
1288,15565701,0,DIAMOND,515
1289,15597239,1,DIAMOND,668
1290,15688880,1,SILVER,568
1291,15813917,1,DIAMOND,495
1292,15679611,0,DIAMOND,434
1293,15636589,1,GOLD,266
1294,15687752,0,DIAMOND,893
1295,15584363,1,PLATINUM,977
1296,15737748,0,PLATINUM,472
1297,15803365,0,GOLD,644
1298,15793247,1,GOLD,949
1299,15572360,0,GOLD,905
1300,15795166,1,DIAMOND,594
1301,15724620,1,SILVER,710
1302,15800856,1,DIAMOND,893
1303,15671097,1,PLATINUM,221
1304,15683930,1,DIAMOND,620
1305,15749004,1,GOLD,870
1306,15800434,0,GOLD,488
1307,15709117,1,SILVER,621
1308,15638806,0,SILVER,553
1309,15662294,1,GOLD,809
1310,15690079,0,DIAMOND,650
1311,15759317,1,GOLD,744
1312,15750497,1,GOLD,867
1313,15596181,1,PLATINUM,258
1314,15576602,1,DIAMOND,533
1315,15644833,1,SILVER,752
1316,15734634,0,GOLD,908
1317,15808689,1,PLATINUM,898
1318,15720702,1,SILVER,259
1319,15665077,1,SILVER,858
1320,15763612,0,PLATINUM,938
1321,15596493,1,DIAMOND,517
1322,15704483,0,PLATINUM,437
1323,15598846,1,PLATINUM,785
1324,15629244,0,SILVER,997
1325,15765537,1,GOLD,334
1326,15729975,0,DIAMOND,411
1327,15682773,1,SILVER,608
1328,15688007,1,GOLD,751
1329,15574331,0,DIAMOND,376
1330,15645572,1,PLATINUM,744
1331,15742854,1,GOLD,429
1332,15575417,1,PLATINUM,923
1333,15796721,1,SILVER,598
1334,15734942,1,SILVER,327
1335,15664772,1,PLATINUM,232
1336,15576683,1,PLATINUM,805
1337,15682563,1,SILVER,696
1338,15650889,1,PLATINUM,464
1339,15612108,1,PLATINUM,482
1340,15761132,1,GOLD,586
1341,15645511,1,GOLD,612
1342,15609824,1,GOLD,226
1343,15640268,1,DIAMOND,305
1344,15645778,1,GOLD,984
1345,15691104,1,SILVER,766
1346,15714567,0,SILVER,634
1347,15777826,1,GOLD,606
1348,15668445,1,SILVER,942
1349,15576162,1,SILVER,721
1350,15778135,1,DIAMOND,600
1351,15613141,1,SILVER,801
1352,15635435,0,SILVER,425
1353,15596552,1,SILVER,351
1354,15623644,1,PLATINUM,429
1355,15683403,0,PLATINUM,380
1356,15615029,1,GOLD,593
1357,15769005,1,DIAMOND,330
1358,15746326,0,PLATINUM,785
1359,15722364,1,GOLD,616
1360,15704954,1,SILVER,389
1361,15694409,0,DIAMOND,299
1362,15754068,1,DIAMOND,434
1363,15683841,1,SILVER,398
1364,15789095,0,PLATINUM,368
1365,15719958,1,DIAMOND,243
1366,15689514,1,GOLD,538
1367,15621353,1,DIAMOND,318
1368,15627232,1,PLATINUM,268
1369,15745843,1,PLATINUM,840
1370,15722902,1,DIAMOND,765
1371,15791767,1,GOLD,667
1372,15792722,1,SILVER,692
1373,15723006,0,DIAMOND,821
1374,15771942,1,PLATINUM,764
1375,15774738,1,GOLD,582
1376,15574004,1,DIAMOND,985
1377,15587233,1,DIAMOND,310
1378,15808228,1,DIAMOND,570
1379,15682834,1,GOLD,484
1380,15571752,1,SILVER,995
1381,15743067,1,PLATINUM,343
1382,15714466,1,GOLD,994
1383,15617982,1,PLATINUM,465
1384,15696637,0,GOLD,841
1385,15690647,1,SILVER,454
1386,15672756,0,SILVER,565
1387,15704586,0,SILVER,430
1388,15674526,1,DIAMOND,279
1389,15775295,0,DIAMOND,475
1390,15684196,1,DIAMOND,485
1391,15727281,1,GOLD,834
1392,15787835,1,GOLD,332
1393,15730540,1,DIAMOND,618
1394,15646276,1,SILVER,360
1395,15582180,1,GOLD,566
1396,15697095,1,GOLD,946
1397,15748797,1,SILVER,618
1398,15754796,1,PLATINUM,400
1399,15628947,0,GOLD,724
1400,15775546,1,PLATINUM,584
1401,15670481,0,GOLD,807
1402,15619029,1,GOLD,540
1403,15613282,1,GOLD,889
1404,15721487,1,SILVER,746
1405,15797276,1,PLATINUM,709
1406,15612494,1,PLATINUM,981
1407,15629617,0,GOLD,628
1408,15600821,1,PLATINUM,260
1409,15579062,0,DIAMOND,263
1410,15814268,1,GOLD,580
1411,15710164,0,DIAMOND,566
1412,15693904,0,GOLD,987
1413,15588986,1,PLATINUM,712
1414,15797733,0,PLATINUM,303
1415,15620507,1,PLATINUM,644
1416,15685150,1,DIAMOND,938
1417,15667651,1,PLATINUM,779
1418,15774166,0,GOLD,260
1419,15649280,1,PLATINUM,257
1420,15705657,1,PLATINUM,948
1421,15753969,0,SILVER,559
1422,15742378,1,DIAMOND,483
1423,15794874,0,DIAMOND,824
1424,15589221,1,SILVER,731
1425,15596671,0,DIAMOND,416
1426,15583668,0,GOLD,899
1427,15710206,1,DIAMOND,733
1428,15799966,0,DIAMOND,779
1429,15794560,1,PLATINUM,484
1430,15626485,1,SILVER,876
1431,15703143,0,GOLD,816
1432,15809772,1,SILVER,487
1433,15687959,1,PLATINUM,920
1434,15585282,0,DIAMOND,673
1435,15714993,1,DIAMOND,539
1436,15596021,1,SILVER,909
1437,15646615,0,GOLD,592
1438,15742632,0,DIAMOND,761
1439,15574068,0,GOLD,359
1440,15806967,1,DIAMOND,656
1441,15796334,1,DIAMOND,254
1442,15688713,1,SILVER,258
1443,15796179,1,SILVER,309
1444,15598751,0,GOLD,877
1445,15703019,0,SILVER,691
1446,15646302,1,SILVER,566
1447,15680855,0,SILVER,721
1448,15697311,1,DIAMOND,238
1449,15585367,1,SILVER,594
1450,15726556,0,PLATINUM,285
1451,15676242,1,SILVER,964
1452,15684198,1,SILVER,912
1453,15774882,1,SILVER,827
1454,15714227,1,PLATINUM,311
1455,15608653,1,GOLD,773
1456,15784280,0,PLATINUM,663
1457,15789546,1,PLATINUM,249
1458,15590320,0,SILVER,518
1459,15678385,1,GOLD,945
1460,15571778,1,GOLD,226
1461,15657085,1,PLATINUM,813
1462,15640627,1,DIAMOND,911
1463,15566211,1,PLATINUM,289
1464,15669293,0,DIAMOND,728
1465,15595067,1,PLATINUM,230
1466,15753566,1,GOLD,411
1467,15650391,1,DIAMOND,613
1468,15681843,1,DIAMOND,501
1469,15814846,1,SILVER,660
1470,15670374,0,PLATINUM,991
1471,15762332,1,SILVER,927
1472,15700223,1,PLATINUM,851
1473,15729956,1,SILVER,457
1474,15594862,0,SILVER,498
1475,15598782,0,GOLD,356
1476,15745080,1,DIAMOND,783
1477,15703399,0,GOLD,351
1478,15732175,0,SILVER,846
1479,15630725,1,GOLD,919
1480,15640260,1,GOLD,972
1481,15716822,1,PLATINUM,329
1482,15583748,1,GOLD,588
1483,15605968,1,PLATINUM,241
1484,15790683,0,DIAMOND,388
1485,15607713,1,DIAMOND,534
1486,15700212,0,DIAMOND,800
1487,15626710,1,PLATINUM,445
1488,15716491,0,DIAMOND,933
1489,15625824,1,SILVER,317
1490,15617705,0,SILVER,440
1491,15761976,1,DIAMOND,346
1492,15634891,1,SILVER,940
1493,15744517,0,PLATINUM,886
1494,15686963,1,GOLD,916
1495,15808189,0,PLATINUM,995
1496,15580845,0,DIAMOND,911
1497,15799156,0,DIAMOND,225
1498,15694296,1,DIAMOND,549
1499,15677049,0,GOLD,506
1500,15583595,1,DIAMOND,861
1501,15590146,0,GOLD,912
1502,15801548,1,PLATINUM,410
1503,15660833,0,GOLD,570
1504,15762277,0,PLATINUM,720
1505,15791302,1,DIAMOND,870
1506,15798975,0,SILVER,239
1507,15599956,0,PLATINUM,970
1508,15577274,1,PLATINUM,903
1509,15701200,1,PLATINUM,847
1510,15638149,1,DIAMOND,391
1511,15786199,1,DIAMOND,322
1512,15701765,0,GOLD,930
1513,15586974,1,SILVER,259
1514,15729040,1,PLATINUM,260
1515,15788676,1,DIAMOND,750
1516,15602497,0,PLATINUM,681
1517,15701333,0,PLATINUM,493
1518,15812071,0,PLATINUM,306
1519,15634375,0,SILVER,636
1520,15738267,1,DIAMOND,642
1521,15786800,0,SILVER,949
1522,15591130,0,DIAMOND,284
1523,15720662,1,DIAMOND,511
1524,15751531,1,PLATINUM,779
1525,15653595,0,PLATINUM,804
1526,15568360,1,SILVER,970
1527,15781210,0,PLATINUM,766
1528,15668058,1,SILVER,393
1529,15597131,1,PLATINUM,833
1530,15697283,1,DIAMOND,240
1531,15640953,1,DIAMOND,720
1532,15715031,0,GOLD,910
1533,15589660,0,DIAMOND,883
1534,15769818,0,SILVER,661
1535,15782736,0,GOLD,273
1536,15614818,0,GOLD,915
1537,15794014,1,DIAMOND,257
1538,15732448,1,GOLD,845
1539,15723411,1,PLATINUM,933
1540,15797686,1,GOLD,784
1541,15605950,1,GOLD,284
1542,15812497,1,GOLD,705
1543,15690678,1,PLATINUM,741
1544,15747677,1,SILVER,836
1545,15618926,1,PLATINUM,357
1546,15673908,1,GOLD,807
1547,15727944,1,SILVER,340
1548,15807294,1,PLATINUM,875
1549,15618581,1,SILVER,765
1550,15584364,1,SILVER,751
1551,15599552,1,DIAMOND,522
1552,15749177,0,SILVER,800
1553,15718779,1,PLATINUM,885
1554,15568106,0,GOLD,619
1555,15779481,1,PLATINUM,983
1556,15709994,0,DIAMOND,411
1557,15772777,1,GOLD,251
1558,15706815,1,SILVER,362
1559,15618018,0,GOLD,350
1560,15671032,1,GOLD,969
1561,15634281,0,SILVER,987
1562,15766374,1,PLATINUM,959
1563,15600991,1,DIAMOND,991
1564,15777576,0,DIAMOND,601
1565,15742613,1,GOLD,628
1566,15649523,1,PLATINUM,950
1567,15651063,1,SILVER,512
1568,15683124,0,PLATINUM,338
1569,15618314,1,PLATINUM,324
1570,15670823,1,DIAMOND,658
1571,15607133,1,PLATINUM,845
1572,15615012,1,GOLD,871
1573,15725141,1,DIAMOND,771
1574,15623560,1,SILVER,421
1575,15693018,1,DIAMOND,297
1576,15636756,1,SILVER,322
1577,15647474,1,SILVER,573
1578,15576714,1,PLATINUM,449
1579,15585047,0,DIAMOND,987
1580,15743976,1,GOLD,615
1581,15793881,0,GOLD,804
1582,15576517,1,PLATINUM,802
1583,15631072,0,GOLD,240
1584,15730394,0,GOLD,863
1585,15631460,1,DIAMOND,931
1586,15692002,1,PLATINUM,718
1587,15595282,1,DIAMOND,999
1588,15789548,1,SILVER,241
1589,15758035,0,GOLD,527
1590,15617518,1,GOLD,844
1591,15651802,1,DIAMOND,271
1592,15631813,1,SILVER,502
1593,15729668,1,DIAMOND,700
1594,15741728,1,GOLD,710
1595,15576676,1,DIAMOND,536
1596,15711378,1,GOLD,664
1597,15765520,1,GOLD,883
1598,15656726,1,DIAMOND,626
1599,15647842,1,DIAMOND,587
1600,15719309,0,DIAMOND,795
1601,15748718,1,GOLD,910
1602,15594404,1,GOLD,771
1603,15751158,1,DIAMOND,866
1604,15593470,1,PLATINUM,859
1605,15695129,0,GOLD,818
1606,15640865,1,SILVER,379
1607,15714080,1,DIAMOND,719
1608,15648721,1,GOLD,949
1609,15801466,1,SILVER,686
1610,15750248,1,DIAMOND,508
1611,15758726,1,PLATINUM,715
1612,15781553,1,PLATINUM,511
1613,15649121,1,GOLD,307
1614,15674811,1,PLATINUM,429
1615,15646037,1,PLATINUM,846
1616,15722578,1,SILVER,220
1617,15665695,1,PLATINUM,801
1618,15801062,0,SILVER,281
1619,15662955,1,PLATINUM,900
1620,15770309,0,GOLD,778
1621,15657386,0,PLATINUM,957
1622,15777797,1,GOLD,731
1623,15783955,1,DIAMOND,694
1624,15804516,1,SILVER,985
1625,15681758,1,GOLD,428
1626,15630321,1,SILVER,254
1627,15588248,1,SILVER,922
1628,15591932,1,GOLD,618
1629,15810347,0,SILVER,479
1630,15595303,1,SILVER,610
1631,15634950,1,SILVER,288
1632,15685372,1,SILVER,643
1633,15745827,1,GOLD,285
